age_group,room,activity_code,subcategory,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents
55-64,Household Activities,020905,Home security,0.23021170467948274,0.0038368617446580457,15086059857.122107,1232
55-64,Household Activities,020999,"Household management, n.e.c.*",0.03634259590627331,0.0006057099317712219,15086059857.122107,1232
55-64,Household Activities,029999,"Household activities, n.e.c.*",0.00022093956195921128,3.6823260326535214e-06,15086059857.122107,1232
55-64,Household Activities,070101,Grocery shopping,6.871120279760883,0.11451867132934805,15086059857.122107,1232
55-64,Household Activities,070102,Purchasing gas,0.38940684387936486,0.006490114064656081,15086059857.122107,1232
55-64,Household Activities,070103,Purchasing food (not groceries),1.1732511109294506,0.01955418518215751,15086059857.122107,1232
55-64,Household Activities,070104,"Shopping, except groceries, food and gas",9.782956915146183,0.16304928191910306,15086059857.122107,1232
55-64,Household Activities,070105,Waiting associated with shopping,0.14117217468016213,0.002352869578002702,15086059857.122107,1232
55-64,Household Activities,070201,Comparison shopping,0.6276074309633515,0.010460123849389191,15086059857.122107,1232
55-64,Leisure,090102,Using meal preparation services,0.042450283457620294,0.0007075047242936716,15086059857.122107,1232
55-64,Leisure,090103,Using clothing repair and cleaning services,0.015577318731194527,0.0002596219788532421,15086059857.122107,1232
55-64,Leisure,090201,Using home maint/repair/décor/construction svcs,0.1152133342722625,0.0019202222378710417,15086059857.122107,1232
55-64,Leisure,090202,Waiting associated w/ home main/repair/décor/constr,0.05497122212195712,0.000916187035365952,15086059857.122107,1232
55-64,Leisure,090301,Using pet services,0.015057926738128434,0.0002509654456354739,15086059857.122107,1232
55-64,Leisure,090401,Using lawn and garden services,0.09904612032478466,0.0016507686720797442,15086059857.122107,1232
55-64,Leisure,090501,Using vehicle maintenance or repair services,0.14810855525158245,0.0024684759208597074,15086059857.122107,1232
55-64,Leisure,090502,Waiting associated with vehicle main. or repair svcs,0.10694925051250614,0.0017824875085417692,15086059857.122107,1232
55-64,Leisure,100102,Using social services,0.009875936749227635,0.0001645989458204606,15086059857.122107,1232
55-64,Leisure,100103,"Obtaining licenses & paying fines, fees, taxes",0.0663975313645375,0.0011066255227422915,15086059857.122107,1232
55-64,Leisure,100201,Civic obligations & participation,0.08191154277751962,0.001365192379625327,15086059857.122107,1232
55-64,Leisure,100304,Waiting associated with using government services,0.044929781336654664,0.0007488296889442444,15086059857.122107,1232
55-64,Leisure,100305,Waiting associated with civic obligations & participation,0.015706309726672467,0.00026177182877787445,15086059857.122107,1232
55-64,Leisure,110101,Eating and drinking,65.91205264146858,1.0985342106911429,15086059857.122107,1232
55-64,Leisure,110201,Waiting associated w/eating & drinking,0.3151602086067086,0.005252670143445144,15086059857.122107,1232
55-64,Leisure,120101,Socializing and communicating with others,31.384765210399966,0.5230794201733328,15086059857.122107,1232
55-64,Leisure,120201,Attending or hosting parties/receptions/ceremonies,3.725208794421596,0.06208681324035993,15086059857.122107,1232
55-64,Leisure,120202,Attending meetings for personal interest (not volunteering),0.35364845580469695,0.005894140930078283,15086059857.122107,1232
55-64,Leisure,120301,"Relaxing, thinking",25.46261728740411,0.42437695479006854,15086059857.122107,1232
55-64,Leisure,120302,Tobacco and drug use,0.20633682794300356,0.003438947132383393,15086059857.122107,1232
55-64,Leisure,120303,Television and movies (not religious),184.43985113613815,3.0739975189356357,15086059857.122107,1232
55-64,Leisure,120304,Television (religious),0.18998244308738807,0.003166374051456468,15086059857.122107,1232
55-64,Leisure,120305,Listening to the radio,2.082179092905219,0.03470298488175365,15086059857.122107,1232
55-64,Leisure,120306,Listening to/playing music (not radio),1.6953705123611815,0.028256175206019692,15086059857.122107,1232
55-64,Leisure,120307,Playing games,10.730179211342808,0.1788363201890468,15086059857.122107,1232
55-64,Leisure,120308,Computer use for leisure (exc. Games),9.047589599192158,0.15079315998653595,15086059857.122107,1232
55-64,Leisure,120309,Arts and crafts as a hobby,1.5675260998086022,0.026125434996810037,15086059857.122107,1232
55-64,Leisure,120312,Reading for personal interest,19.55844333813983,0.32597405563566384,15086059857.122107,1232
55-64,Leisure,120313,Writing for personal interest,0.010862428783608572,0.00018104047972680953,15086059857.122107,1232
55-64,Leisure,120399,"Relaxing and leisure, n.e.c.*",0.17045688778861823,0.002840948129810304,15086059857.122107,1232
55-64,Leisure,120401,Attending performing arts,0.9760258330176599,0.016267097216961,15086059857.122107,1232
55-64,Leisure,120402,Attending museums,0.1815711978012495,0.003026186630020825,15086059857.122107,1232
55-64,Leisure,120403,Attending movies/film,0.27490331965746373,0.004581721994291062,15086059857.122107,1232
55-64,Leisure,120404,Attending gambling establishments,0.28206901230574555,0.004701150205095759,15086059857.122107,1232
55-64,Leisure,120499,"Arts and entertainment, n.e.c.*",1.3181000780607814,0.021968334634346356,15086059857.122107,1232
55-64,Leisure,120501,Waiting assoc. w/socializing & communicating,0.058162193114966176,0.0009693698852494362,15086059857.122107,1232
55-64,Leisure,120504,Waiting associated with arts & entertainment,0.04001623479390876,0.0006669372465651461,15086059857.122107,1232
55-64,Leisure,130101,Doing aerobics,0.10241133719727855,0.0017068556199546425,15086059857.122107,1232
55-64,Leisure,130104,Biking,0.5401052156909254,0.009001753594848757,15086059857.122107,1232
55-64,Leisure,130105,Playing billiards,0.031193719733615864,0.0005198953288935977,15086059857.122107,1232
55-64,Leisure,130106,Boating,0.14508405054069842,0.0024180675090116404,15086059857.122107,1232
55-64,Leisure,130109,Dancing,0.13753459287679706,0.0022922432146132844,15086059857.122107,1232
55-64,Leisure,130112,Fishing,0.0920325752969404,0.0015338762549490066,15086059857.122107,1232
55-64,Leisure,130114,Golfing,1.2177672347495974,0.020296120579159957,15086059857.122107,1232
55-64,Leisure,130116,Hiking,0.2897185406960966,0.004828642344934944,15086059857.122107,1232
55-64,Leisure,130118,Hunting,0.3622173244209646,0.006036955407016076,15086059857.122107,1232
55-64,Leisure,130120,Playing racquet sports,1.1839576336826272,0.019732627228043788,15086059857.122107,1232
55-64,Leisure,130124,Running,1.022438993167105,0.017040649886118416,15086059857.122107,1232
55-64,Leisure,130128,Using cardiovascular equipment,0.22419633541455955,0.003736605590242659,15086059857.122107,1232
55-64,Leisure,130129,Vehicle touring/racing,0.36992779489781424,0.006165463248296904,15086059857.122107,1232
55-64,Leisure,130131,Walking,4.930204099296481,0.08217006832160802,15086059857.122107,1232
55-64,Leisure,130132,Participating in water sports,1.3214752747510117,0.022024587912516862,15086059857.122107,1232
55-64,Leisure,130133,Weightlifting/strength training,1.2954528767592892,0.021590881279321485,15086059857.122107,1232
55-64,Leisure,130134,"Working out, unspecified",1.7520852365048716,0.029201420608414526,15086059857.122107,1232
55-64,Leisure,130136,Doing yoga,0.17452040423148774,0.002908673403858129,15086059857.122107,1232
55-64,Leisure,130199,Playing sports n.e.c.*,0.33718501647515353,0.005619750274585892,15086059857.122107,1232
55-64,Leisure,130202,Watching baseball,0.20350662812002787,0.003391777135333798,15086059857.122107,1232
55-64,Leisure,130203,Watching basketball,0.3613851424085546,0.006023085706809244,15086059857.122107,1232
55-64,Leisure,130213,Watching football,0.282717998376398,0.004711966639606633,15086059857.122107,1232
55-64,Leisure,130222,Watching running,0.059158288760509485,0.0009859714793418247,15086059857.122107,1232
55-64,Leisure,130224,Watching soccer,0.17114741073134943,0.0028524568455224903,15086059857.122107,1232
55-64,Leisure,130227,Watching volleyball,0.05157234362803727,0.0008595390604672878,15086059857.122107,1232
55-64,Leisure,130301,Waiting related to playing sports or exercising,0.01510715724270312,0.000251785954045052,15086059857.122107,1232
55-64,Leisure,130302,Waiting related to attending sporting events,0.08054590773205526,0.0013424317955342544,15086059857.122107,1232
55-64,Leisure,140101,Attending religious services,4.580737366028551,0.0763456227671425,15086059857.122107,1232
55-64,Leisure,140102,Participation in religious practices,2.6816025435622515,0.04469337572603752,15086059857.122107,1232
55-64,Leisure,140103,Waiting associated w/religious & spiritual activities,0.018539113047359574,0.0003089852174559929,15086059857.122107,1232
55-64,Leisure,140105,Religious education activities,0.6613418766531335,0.011022364610885559,15086059857.122107,1232
55-64,Leisure,150101,Computer use,0.4999019280410179,0.008331698800683632,15086059857.122107,1232
55-64,Leisure,150102,Organizing and preparing,0.14639459506150854,0.002439909917691809,15086059857.122107,1232
55-64,Leisure,150104,Telephone calls (except hotline counseling),0.6498519671508458,0.010830866119180764,15086059857.122107,1232
55-64,Leisure,150106,Fundraising,0.040686771088624875,0.0006781128514770813,15086059857.122107,1232
55-64,Leisure,150199,"Administrative & support activities, n.e.c.*",0.05128787943107506,0.0008547979905179176,15086059857.122107,1232
55-64,Leisure,150201,"Food preparation, presentation, clean-up",0.2789494008762386,0.004649156681270643,15086059857.122107,1232
55-64,Leisure,150202,Collecting & delivering clothing & other goods,0.06487487302945999,0.0010812478838243332,15086059857.122107,1232
55-64,Leisure,150203,Providing care,0.33216869480456696,0.005536144913409449,15086059857.122107,1232
55-64,Leisure,150204,"Teaching, leading, counseling, mentoring",0.6802685574192102,0.01133780929032017,15086059857.122107,1232
55-64,Leisure,150299,"Social service & care activities, n.e.c.*",0.0496543580444413,0.0008275726340740216,15086059857.122107,1232
55-64,Leisure,150302,"Indoor & outdoor maintenance, repair, & clean-up",0.11889996985409519,0.00198166616423492,15086059857.122107,1232
55-64,Leisure,150401,Performing,0.09923721604140906,0.001653953600690151,15086059857.122107,1232
55-64,Leisure,150402,Serving at volunteer events & cultural activities,0.2643436412063105,0.004405727353438508,15086059857.122107,1232
55-64,Leisure,150501,"Attending meetings, conferences, & training",0.5481180850223123,0.009135301417038538,15086059857.122107,1232
55-64,Leisure,150602,Public safety activities,0.033499900814126106,0.0005583316802354351,15086059857.122107,1232
55-64,Leisure,150801,Security procedures related to volunteer activities,0.05179160602484384,0.0008631934337473973,15086059857.122107,1232
55-64,Leisure,159999,"Volunteer activities, n.e.c.*",2.3850440756584987,0.039750734594308314,15086059857.122107,1232
55-64,Leisure,160101,Telephone calls to/from family members,4.206775223059732,0.07011292038432887,15086059857.122107,1232
55-64,Leisure,160102,"Telephone calls to/from friends, neighbors, or acquaintances",1.9887274677592863,0.033145457795988105,15086059857.122107,1232
55-64,Leisure,160104,Telephone calls to/from salespeople,0.2942505859017188,0.004904176431695314,15086059857.122107,1232
55-64,Leisure,160105,Telephone calls to/from professional or personal care svcs providers,0.34775729616879886,0.005795954936146648,15086059857.122107,1232
55-64,Leisure,160106,Telephone calls to/from household services providers,0.05275535382761031,0.0008792558971268385,15086059857.122107,1232
55-64,Leisure,160199,"Telephone calls (to or from), n.e.c.*",0.8611645831184263,0.01435274305197377,15086059857.122107,1232
55-64,Leisure,160201,Waiting associated with telephone calls,0.07654855272070082,0.0012758092120116805,15086059857.122107,1232
55-64,Leisure,500101,Insufficient detail in verbatim,4.150244100953339,0.06917073501588898,15086059857.122107,1232
55-64,Leisure,500103,Missing travel or destination,0.4218056802889588,0.007030094671482647,15086059857.122107,1232
55-64,Leisure,500105,"Respondent refused to provide information/""none of your business""",0.26227706962524444,0.004371284493754074,15086059857.122107,1232
55-64,Leisure,500106,Gap/can't remember,2.3414256734234415,0.03902376122372402,15086059857.122107,1232
55-64,Caregiving,030101,Physical care for hh children,0.9071801172234504,0.01511966862039084,15086059857.122107,1232
55-64,Caregiving,030102,Reading to/with hh children,0.20284292214603347,0.0033807153691005577,15086059857.122107,1232
55-64,Caregiving,030103,"Playing with hh children, not sports",0.7956940575516471,0.013261567625860785,15086059857.122107,1232
55-64,Caregiving,030106,Talking with/listening to hh children,0.19217683484285827,0.0032029472473809714,15086059857.122107,1232
55-64,Caregiving,030108,Organization & planning for hh children,0.12470107830663013,0.0020783513051105024,15086059857.122107,1232
55-64,Caregiving,030109,Looking after hh children (as a primary activity),0.28303545178710915,0.004717257529785152,15086059857.122107,1232
55-64,Caregiving,030111,Waiting for/with hh children,0.8510984993909099,0.014184974989848498,15086059857.122107,1232
